mCategoryId,tConst,genreId
167617,tt7341406,12
167618,tt7341660,10
167619,tt7341660,8
167620,tt7341988,11
167621,tt7341988,3
167622,tt7342170,10
167623,tt7342838,1
167624,tt7342838,15
167625,tt7342838,0
167626,tt7343526,1
167627,tt7343526,10
167628,tt7343526,6
167629,tt7343732,11
167630,tt7343732,3
167631,tt7343762,4
167632,tt7343762,11
167633,tt7344568,11
167634,tt7344658,11
167635,tt7344658,0
167636,tt7345034,11
167637,tt7345918,17
167638,tt7345930,16
167639,tt7345930,2
167640,tt7345930,9
167641,tt7346014,3
167642,tt7346798,13
167643,tt7346798,12
167644,tt7346798,9
167645,tt7347846,3
167646,tt7347846,13
167647,tt7347846,9
167648,tt7348204,10
167649,tt7349218,16
167650,tt7349662,1
167651,tt7349662,2
167652,tt7349662,3
167653,tt7349910,13
167654,tt7349950,3
167655,tt7349950,7
167656,tt7349950,13
167657,tt7350768,10
167658,tt7352942,1
167659,tt7352942,3
167660,tt7353356,11
167661,tt7354430,10
167662,tt7354554,11
167663,tt7354554,3
167664,tt7354554,0
167665,tt7355658,3
167666,tt7355658,13
167667,tt7355658,9
167668,tt7355708,11
167669,tt7355708,3
167670,tt7355708,0
167671,tt7355934,10
167672,tt7356132,3
167673,tt7356166,11
167674,tt7356166,3
167675,tt7356432,3
167676,tt7356730,3
167677,tt7357210,3
167678,tt7357302,1
167679,tt7357302,10
167680,tt7357302,15
167681,tt7357906,11
167682,tt7358302,2
167683,tt7358302,12
167684,tt7358302,9
167685,tt7358686,13
167686,tt7359786,11
167687,tt7359786,0
167688,tt7360810,13
167689,tt7360840,3
167690,tt7361540,0
167691,tt7362036,11
167692,tt7362036,3
167693,tt7362370,13
167694,tt7363066,13
167695,tt7363336,10
167696,tt7363538,11
167697,tt7363538,3
167698,tt7364344,10
167699,tt7364344,3
167700,tt7364392,10
167701,tt7364522,11
167702,tt7364522,3
167703,tt7364756,3
167704,tt7364866,10
167705,tt7365040,3
167706,tt7365286,10
167707,tt7365576,3
167708,tt7365740,11
167709,tt7365740,13
167710,tt7367824,11
167711,tt7367824,3
167712,tt7367960,16
167713,tt7367960,4
167714,tt7367960,18
167715,tt7368004,16
167716,tt7368004,4
167717,tt7368004,11
167718,tt7368162,10
167719,tt7368460,3
167720,tt7368554,11
167721,tt7368554,3
167722,tt7369722,13
167723,tt7369784,1
167724,tt7369784,11
167725,tt7369784,10
167726,tt7370000,3
167727,tt7370000,6
167728,tt7370000,9
167729,tt7370002,10
167730,tt7370004,10
167731,tt7370188,11
167732,tt7370188,3
167733,tt7370188,0
167734,tt7370564,3
167735,tt7370564,0
167736,tt7370952,20
167737,tt7371662,3
167738,tt7371734,3
167739,tt7372434,10
167740,tt7372628,16
167741,tt7372628,3
167742,tt7372628,6
167743,tt7372916,3
167744,tt7373674,3
167745,tt7373674,0
167746,tt7373674,8
167747,tt7373818,9
167748,tt7374538,2
167749,tt7374538,7
167750,tt7374538,13
167751,tt7374824,3
167752,tt7374948,11
167753,tt7374948,0
167754,tt7374964,17
167755,tt7374996,10
167756,tt7375242,4
167757,tt7375242,18
167758,tt7375242,11
167759,tt7375412,11
167760,tt7375412,3
167761,tt7375578,16
167762,tt7375578,4
167763,tt7375578,11
167764,tt7376292,3
167765,tt7376292,8
167766,tt7376594,10
167767,tt7377366,2
167768,tt7378060,10
167769,tt7378220,1
167770,tt7378220,11
167771,tt7378220,10
167772,tt7379224,10
167773,tt7379224,3
167774,tt7379358,10
167775,tt7379362,10
167776,tt7379494,11
167777,tt7379662,10
167778,tt7379826,3
167779,tt7379972,10
167780,tt7380226,16
167781,tt7380372,11
167782,tt7380492,11
167783,tt7380492,3
167784,tt7380492,20
167785,tt7380772,10
167786,tt7380772,15
167787,tt7381210,10
167788,tt7381342,10
167789,tt7381444,9
167790,tt7382340,10
167791,tt7382668,11
167792,tt7382730,3
167793,tt7382730,12
167794,tt7382730,0
167795,tt7383266,1
167796,tt7383568,3
167797,tt7383568,0
167798,tt7383702,11
167799,tt7383862,3
167800,tt7383862,0
167801,tt7384886,4
167802,tt7384886,10
167803,tt7384886,20
167804,tt7385120,10
167805,tt7385128,10
167806,tt7385134,10
167807,tt7385370,10
167808,tt7385524,3
167809,tt7385524,13
167810,tt7385524,9
167811,tt7385530,11
167812,tt7385530,3
167813,tt7385530,0
167814,tt7385556,3
167815,tt7385556,5
167816,tt7385556,7
167817,tt7385582,11
167818,tt7385796,3
167819,tt7385832,9
167820,tt7386154,10
167821,tt7386462,3
167822,tt7386832,1
167823,tt7386832,2
167824,tt7386832,3
167825,tt7387300,11
167826,tt7387300,0
167827,tt7387632,10
167828,tt7388606,3
167829,tt7388694,10
167830,tt7389370,10
167831,tt7389878,10
167832,tt7389882,10
167833,tt7389884,10
167834,tt7389884,3
167835,tt7389886,10
167836,tt7389886,6
167837,tt7389904,11
167838,tt7390044,3
167839,tt7390046,3
167840,tt7390046,17
167841,tt7390072,3
167842,tt7390072,9
167843,tt7390080,4
167844,tt7390080,11
167845,tt7390080,3
167846,tt7390082,3
167847,tt7390082,5
167848,tt7390082,0
167849,tt7390102,2
167850,tt7390102,3
167851,tt7390102,9
167852,tt7390104,4
167853,tt7390104,11
167854,tt7390104,2
167855,tt7390106,3
167856,tt7390106,5
167857,tt7390126,11
167858,tt7390126,3
167859,tt7390380,10
167860,tt7390536,10
167861,tt7390564,10
167862,tt7390646,16
167863,tt7390646,2
167864,tt7390646,3
167865,tt7391126,11
167866,tt7391126,3
167867,tt7391190,11
167868,tt7391190,3
167869,tt7391272,13
167870,tt7391272,17
167871,tt7391448,10
167872,tt7391466,1
167873,tt7391970,10
167874,tt7392028,18
167875,tt7392028,3
167876,tt7392028,20
167877,tt7392070,3
167878,tt7392180,3
167879,tt7392232,11
167880,tt7393170,10
167881,tt7393746,11
167882,tt7394636,3
167883,tt7394678,10
167884,tt7394816,16
167885,tt7396534,18
167886,tt7396534,10
167887,tt7397338,11
167888,tt7397338,3
167889,tt7398584,11
167890,tt7398716,3
167891,tt7399040,3
167892,tt7399138,11
167893,tt7399140,3
167894,tt7399170,17
167895,tt7399590,3
167896,tt7399676,11
167897,tt7400118,3
167898,tt7400426,1
167899,tt7400426,10
167900,tt7400426,6
167901,tt7400952,11
167902,tt7401070,10
167903,tt7401540,11
167904,tt7401540,3
167905,tt7401588,11
167906,tt7401588,3
167907,tt7402108,3
167908,tt7402534,3
167909,tt7403562,10
167910,tt7403574,18
167911,tt7403574,5
167912,tt7403574,7
167913,tt7403772,3
167914,tt7403772,5
167915,tt7403772,8
167916,tt7404724,20
167917,tt7404864,4
167918,tt7404864,11
167919,tt7404894,4
167920,tt7404894,11
167921,tt7406186,11
167922,tt7406704,3
167923,tt7407168,3
167924,tt7407496,10
167925,tt7408138,10
167926,tt7408358,3
167927,tt7408776,3
167928,tt7410046,10
167929,tt7410046,3
167930,tt7410046,6
167931,tt7411202,7
167932,tt7411370,13
167933,tt7411406,11
167934,tt7411406,13
167935,tt7411828,3
167936,tt7411828,8
167937,tt7412120,4
167938,tt7412120,11
167939,tt7412120,7
167940,tt7412154,3
167941,tt7412154,0
167942,tt7412508,3
167943,tt7412508,12
167944,tt7412508,0
167945,tt7412738,11
167946,tt7412738,3
167947,tt7412738,13
167948,tt7413530,3
167949,tt7414162,3
167950,tt7414432,13
167951,tt7414956,1
167952,tt7414956,10
167953,tt7415466,16
167954,tt7415466,4
167955,tt7415466,18
167956,tt7415502,10
167957,tt7415646,16
167958,tt7415646,3
167959,tt7415646,0
167960,tt7416032,3
167961,tt7416102,9
167962,tt7416602,11
167963,tt7417858,10
167964,tt7418348,10
167965,tt7419278,11
167966,tt7419360,3
167967,tt7419360,13
167968,tt7419360,12
167969,tt7419382,9
167970,tt7419466,10
167971,tt7419468,3
167972,tt7420292,10
167973,tt7420292,15
167974,tt7420408,13
167975,tt7420444,4
167976,tt7420444,11
167977,tt7420444,10
167978,tt7420676,13
167979,tt7420816,10
167980,tt7421764,16
167981,tt7421764,3
167982,tt7422294,3
167983,tt7422552,11
167984,tt7422552,3
167985,tt7422822,11
167986,tt7423004,3
167987,tt7423486,3
167988,tt7423486,8
167989,tt7424056,11
167990,tt7424056,3
167991,tt7424200,16
167992,tt7424200,4
167993,tt7424200,18
167994,tt7424358,1
167995,tt7424358,10
167996,tt7424410,11
167997,tt7424410,0
167998,tt7424828,3
167999,tt7425298,11
168000,tt7425298,3
168001,tt7425298,7
168002,tt7425474,3
168003,tt7425474,0
168004,tt7425522,4
168005,tt7425522,20
168006,tt7426080,3
168007,tt7427356,11
168008,tt7428030,10
168009,tt7428372,3
168010,tt7428456,10
168011,tt7428456,3
168012,tt7428650,10
168013,tt7428830,3
168014,tt7429150,11
168015,tt7429708,11
168016,tt7429708,2
168017,tt7429708,3
168018,tt7430722,16
168019,tt7430722,9
168020,tt7431040,3
168021,tt7431594,16
168022,tt7431594,9
168023,tt7431894,11
168024,tt7431894,7
168025,tt7431894,20
168026,tt7431980,3
168027,tt7432330,3
168028,tt7433660,10
168029,tt7433980,3
168030,tt7434070,13
168031,tt7434070,9
168032,tt7434402,13
168033,tt7435110,10
168034,tt7435110,15
168035,tt7435360,3
168036,tt7435360,12
168037,tt7436212,4
168038,tt7436212,20
168039,tt7436428,0
168040,tt7436642,3
168041,tt7436642,8
168042,tt7437492,3
168043,tt7437638,16
168044,tt7437638,4
168045,tt7437638,18
168046,tt7438870,11
168047,tt7438916,9
168048,tt7439064,16
168049,tt7439064,3
168050,tt7439064,6
168051,tt7439220,3
168052,tt7439220,9
168053,tt7439748,11
168054,tt7439748,0
168055,tt7440230,10
168056,tt7440432,10
168057,tt7440886,10
168058,tt7441338,10
168059,tt7441876,3
168060,tt7442044,11
168061,tt7442358,3
168062,tt7442364,3
168063,tt7444388,18
168064,tt7444388,1
168065,tt7444388,10
168066,tt7444626,10
168067,tt7444808,10
168068,tt7444992,2
168069,tt7445304,13
168070,tt7445552,3
168071,tt7445552,13
168072,tt7445552,12
168073,tt7446638,13
168074,tt7446692,3
168075,tt7446692,13
168076,tt7446692,9
168077,tt7446804,16
168078,tt7446804,11
168079,tt7446940,1
168080,tt7447304,11
168081,tt7447304,3
168082,tt7448180,16
168083,tt7448180,11
168084,tt7449142,3
168085,tt7449142,0
168086,tt7449274,5
168087,tt7449376,13
168088,tt7450346,11
168089,tt7450966,10
168090,tt7451284,16
168091,tt7451284,18
168092,tt7451284,17
168093,tt7453280,13
168094,tt7453542,1
168095,tt7453746,11
168096,tt7453746,3
168097,tt7453746,0
168098,tt7454138,18
168099,tt7454404,10
168100,tt7455182,3
168101,tt7456024,11
168102,tt7456228,11
168103,tt7456228,3
168104,tt7456312,2
168105,tt7456312,3
168106,tt7456312,12
168107,tt7456468,18
168108,tt7456468,0
168109,tt7456544,11
168110,tt7457162,10
168111,tt7457716,10
168112,tt7457870,1
168113,tt7457870,10
168114,tt7458638,13
168115,tt7458714,16
168116,tt7458714,3
168117,tt7458714,0
168118,tt7458762,16
168119,tt7458762,4
168120,tt7458762,5
168121,tt7458798,11
168122,tt7458798,3
168123,tt7458920,16
168124,tt7458920,2
168125,tt7458920,12
168126,tt7459182,11
168127,tt7459182,2
168128,tt7460110,3
168129,tt7460822,20
168130,tt7460870,3
168131,tt7460870,15
168132,tt7461300,3
168133,tt7461300,0
168134,tt7462190,1
168135,tt7462190,10
168136,tt7462462,10
168137,tt7463730,16
168138,tt7463730,4
168139,tt7464084,5
168140,tt7464188,11
168141,tt7464188,13
168142,tt7464250,10
168143,tt7464250,5
168144,tt7465314,10
168145,tt7465704,11
168146,tt7465704,9
168147,tt7466076,10
168148,tt7466502,11
168149,tt7466502,10
168150,tt7466502,6
168151,tt7466894,3
168152,tt7467332,11
168153,tt7468056,16
168154,tt7468056,2
168155,tt7468512,11
168156,tt7468512,5
168157,tt7468616,12
168158,tt7468616,9
168159,tt7469726,3
168160,tt7469726,5
168161,tt7469726,0
168162,tt7469972,13
168163,tt7469972,9
168164,tt7470156,10
168165,tt7470398,1
168166,tt7470398,10
168167,tt7470850,5
168168,tt7470850,7
168169,tt7471026,1
168170,tt7471530,0
168171,tt7471530,17
168172,tt7471706,13
168173,tt7471706,17
168174,tt7472330,11
168175,tt7472924,16
168176,tt7473032,6
168177,tt7473034,11
168178,tt7473034,7
168179,tt7473034,13
168180,tt7473036,16
168181,tt7473036,4
168182,tt7473036,11
168183,tt7473390,16
168184,tt7473390,4
168185,tt7473390,1
168186,tt7473716,13
168187,tt7473716,12
168188,tt7473716,9
168189,tt7474432,11
168190,tt7474434,10
168191,tt7474562,15
168192,tt7474658,10
168193,tt7474658,6
168194,tt7474996,11
168195,tt7474996,0
168196,tt7475206,11
168197,tt7475206,2
168198,tt7475206,7
168199,tt7475364,10
168200,tt7475518,1
168201,tt7475518,10
168202,tt7475518,5
168203,tt7475542,10
168204,tt7475708,10
168205,tt7475710,3
168206,tt7475882,3
168207,tt7475882,5
168208,tt7475882,19
168209,tt7475952,10
168210,tt7476004,10
168211,tt7476122,2
168212,tt7476122,3
168213,tt7476416,13
168214,tt7476472,10
168215,tt7476524,11
168216,tt7476524,13
168217,tt7476524,9
168218,tt7476788,10
168219,tt7476812,3
168220,tt7476866,11
168221,tt7476866,3
168222,tt7476888,3
168223,tt7477068,3
168224,tt7477126,16
168225,tt7477384,3
168226,tt7477384,0
168227,tt7477788,3
168228,tt7477788,6
168229,tt7477820,11
168230,tt7478160,11
168231,tt7478160,0
168232,tt7478160,9
168233,tt7478442,18
168234,tt7478442,10
168235,tt7478442,6
168236,tt7478522,11
168237,tt7478522,3
168238,tt7478920,1
168239,tt7478920,10
168240,tt7479218,11
168241,tt7479314,3
168242,tt7479314,9
168243,tt7479540,10
168244,tt7479784,3
168245,tt7479784,12
168246,tt7479784,9
168247,tt7479902,2
168248,tt7479902,3
168249,tt7480958,16
168250,tt7480958,18
168251,tt7480958,17
168252,tt7481212,13
168253,tt7481466,10
168254,tt7482302,16
168255,tt7482302,9
168256,tt7483318,11
168257,tt7483318,3
168258,tt7484128,16
168259,tt7484128,3
168260,tt7484546,3
168261,tt7484952,4
168262,tt7484952,3
168263,tt7485482,16
168264,tt7485482,0
168265,tt7485482,9
168266,tt7485602,11
168267,tt7485796,10
168268,tt7486356,11
168269,tt7486356,0
168270,tt7486356,20
168271,tt7487314,3
168272,tt7487736,10
168273,tt7488138,4
168274,tt7488138,3
168275,tt7488138,5
168276,tt7488602,3
168277,tt7488918,3
168278,tt7488918,15
168279,tt7488918,8
168280,tt7489740,11
168281,tt7489816,11
168282,tt7489816,3
168283,tt7490208,10
168284,tt7490282,3
168285,tt7490368,3
168286,tt7490368,6
168287,tt7490368,0
168288,tt7491128,11
168289,tt7491128,0
168290,tt7491196,11
168291,tt7491196,3
168292,tt7491196,7
168293,tt7491724,1
168294,tt7491724,10
168295,tt7491724,6
168296,tt7491954,3
168297,tt7491980,3
168298,tt7492818,10
168299,tt7493184,7
168300,tt7493366,2
168301,tt7493366,13
168302,tt7493366,19
168303,tt7493472,3
168304,tt7493770,16
168305,tt7493770,4
168306,tt7493770,11
168307,tt7493806,11
168308,tt7493808,11
168309,tt7493808,3
168310,tt7493810,11
168311,tt7493812,3
168312,tt7493824,14
168313,tt7494060,16
168314,tt7494060,11
168315,tt7494060,7
168316,tt7494128,10
168317,tt7494152,11
168318,tt7495440,10
168319,tt7495440,20
168320,tt7496196,10
168321,tt7496972,5
168322,tt7496972,12
168323,tt7497230,10
168324,tt7497376,10
168325,tt7498026,3
168326,tt7499084,10
168327,tt7500618,13
168328,tt7500618,9
168329,tt7501966,5
168330,tt7502234,3
168331,tt7502284,10
168332,tt7502350,10
168333,tt7503708,10
168334,tt7503708,15
168335,tt7504268,2
168336,tt7504268,3
168337,tt7504268,12
168338,tt7504384,10
168339,tt7504384,15
168340,tt7504662,2
168341,tt7504662,9
168342,tt7504838,11
168343,tt7504838,3
168344,tt7504838,0
168345,tt7505148,3
168346,tt7505152,9
168347,tt7505208,3
168348,tt7506236,4
168349,tt7506236,18
168350,tt7506236,5
168351,tt7506740,3
168352,tt7507312,11
168353,tt7507532,10
168354,tt7508054,10
168355,tt7508054,3
168356,tt7508630,16
168357,tt7508630,9
168358,tt7509020,11
168359,tt7509020,3
168360,tt7509538,13
168361,tt7509612,16
168362,tt7509612,3
168363,tt7510038,10
168364,tt7510132,12
168365,tt7510256,11
168366,tt7510346,3
168367,tt7510346,13
168368,tt7510346,12
168369,tt7510790,10
168370,tt7510870,16
168371,tt7510870,11
168372,tt7511098,3
168373,tt7511346,3
168374,tt7511972,3
168375,tt7511972,9
168376,tt7512276,9
168377,tt7512492,11
168378,tt7512566,3
168379,tt7512566,5
168380,tt7512582,3
168381,tt7512624,11
168382,tt7512950,10
168383,tt7513326,10
168384,tt7514148,13
168385,tt7514536,1
168386,tt7514536,10
168387,tt7515456,16
168388,tt7515456,3
168389,tt7515456,8
168390,tt7516398,10
168391,tt7516468,10
168392,tt7516844,4
168393,tt7516844,20
168394,tt7517054,11
168395,tt7517232,11
168396,tt7518346,10
168397,tt7518346,20
168398,tt7518532,10
168399,tt7519174,10
168400,tt7519174,8
168401,tt7520196,13
168402,tt7520196,0
168403,tt7520196,17
168404,tt7520286,10
168405,tt7520286,14
168406,tt7520532,3
168407,tt7520532,12
168408,tt7520532,9
168409,tt7520752,10
168410,tt7520878,11
168411,tt7520980,20
168412,tt7521214,11
168413,tt7521214,13
168414,tt7521358,3
168415,tt7521384,11
168416,tt7521384,3
168417,tt7521384,0
168418,tt7521752,13
168419,tt7521804,3
168420,tt7521804,0
168421,tt7521856,3
168422,tt7521858,3
168423,tt7521860,3
168424,tt7521990,16
168425,tt7521990,4
168426,tt7522002,10
168427,tt7522778,3
168428,tt7522778,0
168429,tt7523010,3
168430,tt7523010,7
168431,tt7523106,18
168432,tt7523106,20
168433,tt7523180,3
168434,tt7524352,10
168435,tt7524472,10
168436,tt7524624,9
168437,tt7524980,11
168438,tt7524980,3
168439,tt7524980,7
168440,tt7525486,2
168441,tt7525486,7
168442,tt7525486,12
168443,tt7525590,10
168444,tt7525778,11
168445,tt7525778,9
168446,tt7525910,3
168447,tt7526316,13
168448,tt7526338,11
168449,tt7526338,0
168450,tt7526416,11
168451,tt7526686,1
168452,tt7526686,10
168453,tt7526894,10
168454,tt7527082,3
168455,tt7527512,11
168456,tt7527512,0
168457,tt7527534,13
168458,tt7527534,9
168459,tt7527564,10
168460,tt7527652,10
168461,tt7527702,5
168462,tt7527820,10
168463,tt7527912,10
168464,tt7528086,16
168465,tt7528086,3
168466,tt7528282,10
168467,tt7528504,16
168468,tt7528504,13
168469,tt7528504,9
168470,tt7529350,3
168471,tt7529650,3
168472,tt7529650,0
168473,tt7529652,10
168474,tt7530450,10
168475,tt7531040,0
168476,tt7531118,10
168477,tt7531182,10
168478,tt7531888,11
168479,tt7531888,3
168480,tt7531888,7
168481,tt7532202,3
168482,tt7532578,4
168483,tt7533160,13
168484,tt7533612,3
168485,tt7533846,11
168486,tt7533846,0
168487,tt7533956,11
168488,tt7534054,3
168489,tt7534054,0
168490,tt7534096,3
168491,tt7534118,3
168492,tt7534306,3
168493,tt7534306,13
168494,tt7534306,12
168495,tt7534342,3
168496,tt7535288,11
168497,tt7535730,11
168498,tt7535730,3
168499,tt7535732,10
168500,tt7535780,10
168501,tt7535794,10
168502,tt7535794,15
168503,tt7535868,11
168504,tt7535964,3
168505,tt7535964,0
168506,tt7536560,10
168507,tt7536924,16
168508,tt7536924,11
168509,tt7536924,2
168510,tt7537434,11
168511,tt7537434,3
168512,tt7537434,9
168513,tt7537860,16
168514,tt7537860,3
168515,tt7537960,3
168516,tt7538778,3
168517,tt7538778,8
168518,tt7539088,2
168519,tt7539088,3
168520,tt7539210,11
168521,tt7539210,7
168522,tt7539210,13
168523,tt7540966,11
168524,tt7540990,3
168525,tt7541200,11
168526,tt7541970,10
168527,tt7541970,8
168528,tt7542332,3
168529,tt7542576,11
168530,tt7542576,3
168531,tt7542576,0
168532,tt7542962,3
168533,tt7543152,11
168534,tt7543538,4
168535,tt7543538,11
168536,tt7543538,5
168537,tt7543720,10
168538,tt7543720,15
168539,tt7543794,10
168540,tt7543888,11
168541,tt7543908,9
168542,tt7543916,10
168543,tt7543918,3
168544,tt7544120,10
168545,tt7545044,3
168546,tt7545144,16
168547,tt7545144,13
168548,tt7545266,11
168549,tt7545566,3
168550,tt7546024,16
168551,tt7546024,13
168552,tt7546024,9
168553,tt7546158,3
168554,tt7546158,12
168555,tt7546486,11
168556,tt7546996,18
168557,tt7546996,2
168558,tt7546996,3
168559,tt7547410,4
168560,tt7547410,5
168561,tt7547662,10
168562,tt7547800,3
168563,tt7548114,4
168564,tt7548114,18
168565,tt7548114,5
168566,tt7548378,3
168567,tt7548570,16
168568,tt7548570,2
168569,tt7548570,9
168570,tt7548896,13
168571,tt7549168,3
168572,tt7549452,2
168573,tt7549452,3
168574,tt7549452,9
168575,tt7549618,4
168576,tt7549618,11
168577,tt7549618,5
168578,tt7549776,11
168579,tt7549788,3
168580,tt7549876,11
168581,tt7549892,13
168582,tt7550576,10
168583,tt7550576,15
168584,tt7550788,10
168585,tt7550946,6
168586,tt7551026,10
168587,tt7551198,10
168588,tt7551292,10
168589,tt7551796,4
168590,tt7551796,11
168591,tt7551796,3
168592,tt7551962,13
168593,tt7552784,3
168594,tt7552842,10
168595,tt7553766,3
168596,tt7555072,11
168597,tt7555072,0
168598,tt7555552,11
168599,tt7555552,0
168600,tt7555774,3
168601,tt7557104,9
168602,tt7557258,3
168603,tt7557614,3
168604,tt7557614,6
168605,tt7558166,13
168606,tt7558166,9
168607,tt7558522,10
168608,tt7558572,3
168609,tt7558572,5
168610,tt7558912,2
168611,tt7558912,3
168612,tt7559200,0
168613,tt7560028,10
168614,tt7560750,3
168615,tt7561086,2
168616,tt7561086,10
168617,tt7561364,3
168618,tt7562564,3
168619,tt7562932,11
168620,tt7562932,3
168621,tt7562932,5
168622,tt7563496,11
168623,tt7563886,4
168624,tt7563886,18
168625,tt7563886,11
168626,tt7563924,3
168627,tt7563926,10
168628,tt7563968,10
168629,tt7564064,10
168630,tt7564428,10
168631,tt7565818,16
168632,tt7566442,10
168633,tt7566920,13
168634,tt7566920,12
168635,tt7566920,9
168636,tt7567114,3
168637,tt7568324,13
168638,tt7569386,11
168639,tt7569386,3
168640,tt7569470,5
168641,tt7569470,19
168642,tt7569772,10
168643,tt7570568,10
168644,tt7571726,3
168645,tt7571874,10
168646,tt7571874,8
168647,tt7572744,3
168648,tt7572744,0
168649,tt7573324,10
168650,tt7573324,3
168651,tt7573324,20
168652,tt7573474,10
168653,tt7573720,9
168654,tt7573810,10
168655,tt7573824,10
168656,tt7574080,3
168657,tt7574126,10
168658,tt7574126,15
168659,tt7574336,10
168660,tt7574336,15
168661,tt7574376,10
168662,tt7575000,16
168663,tt7575410,18
168664,tt7575410,11
168665,tt7575410,17
168666,tt7575480,18
168667,tt7575550,18
168668,tt7575550,5
168669,tt7575660,18
168670,tt7575902,11
168671,tt7575902,3
168672,tt7575902,19
168673,tt7576626,10
168674,tt7576814,3
168675,tt7577746,10
168676,tt7577748,3
168677,tt7578464,10
168678,tt7578858,11
168679,tt7578858,10
168680,tt7579140,10
168681,tt7579694,10
168682,tt7579702,11
168683,tt7579702,3
168684,tt7579702,13
168685,tt7579788,13
168686,tt7580076,11
168687,tt7580240,3
168688,tt7580240,0
168689,tt7580598,16
168690,tt7580598,0
168691,tt7580598,9
168692,tt7580994,3
168693,tt7581124,3
168694,tt7581124,5
168695,tt7581552,16
168696,tt7581552,11
168697,tt7581552,9
168698,tt7581902,11
168699,tt7581902,0
168700,tt7582340,13
168701,tt7582778,11
168702,tt7582962,3
168703,tt7583280,3
168704,tt7583464,4
168705,tt7583464,10
168706,tt7583464,20
168707,tt7583794,3
168708,tt7584262,18
168709,tt7584456,11
168710,tt7584894,10
168711,tt7585540,11
168712,tt7585540,3
168713,tt7585614,1
168714,tt7585674,11
168715,tt7585674,5
168716,tt7586304,3
168717,tt7586994,16
168718,tt7586994,3
168719,tt7586994,0
168720,tt7587254,10
168721,tt7587356,11
168722,tt7587356,3
168723,tt7587876,3
168724,tt7587876,0
168725,tt7587878,1
168726,tt7587878,3
168727,tt7588062,10
168728,tt7588752,10
168729,tt7589524,3
168730,tt7589524,17
168731,tt7589714,1
168732,tt7589714,10
168733,tt7590334,0
168734,tt7590902,3
168735,tt7590902,12
168736,tt7591430,3
168737,tt7592540,10
168738,tt7592758,16
168739,tt7592758,11
168740,tt7592758,2
168741,tt7593452,11
168742,tt7593452,0
168743,tt7594134,10
168744,tt7594306,13
168745,tt7594378,11
168746,tt7594378,0
168747,tt7594584,16
168748,tt7594584,2
168749,tt7594584,3
168750,tt7595276,9
168751,tt7596220,3
168752,tt7596220,17
168753,tt7596784,3
168754,tt7596784,5
168755,tt7596874,9
168756,tt7597486,11
168757,tt7597852,9
168758,tt7598180,11
168759,tt7598276,2
168760,tt7598276,13
168761,tt7598276,9
168762,tt7598892,10
168763,tt7598894,3
168764,tt7599050,3
168765,tt7599864,0
168766,tt7599970,3
168767,tt7600352,3
168768,tt7600382,1
168769,tt7600382,3
168770,tt7600382,20
168771,tt7600418,3
168772,tt7600706,2
168773,tt7600706,3
168774,tt7600874,10
168775,tt7601296,13
168776,tt7601296,9
168777,tt7601594,11
168778,tt7601594,7
168779,tt7601594,0
168780,tt7602430,10
168781,tt7602876,16
168782,tt7602876,3
168783,tt7602876,12
168784,tt7603290,3
168785,tt7603636,11
168786,tt7603636,2
168787,tt7603636,3
168788,tt7604210,0
168789,tt7604572,11
168790,tt7604572,3
168791,tt7604572,5
168792,tt7604948,2
168793,tt7604948,3
168794,tt7604986,11
168795,tt7604986,17
168796,tt7605074,16
168797,tt7605074,3
168798,tt7605074,17
168799,tt7605228,3
168800,tt7605922,11
168801,tt7605922,3
168802,tt7606592,10
168803,tt7606636,9
168804,tt7606826,13
168805,tt7606902,2
168806,tt7606902,3
168807,tt7606902,5
168808,tt7607276,3
168809,tt7607502,3
168810,tt7607518,16
168811,tt7607518,9
168812,tt7607940,11
168813,tt7607940,3
168814,tt7607940,0
168815,tt7608274,3
168816,tt7608274,0
168817,tt7608380,13
168818,tt7608380,9
168819,tt7608534,11
168820,tt7609118,10
168821,tt7609436,2
168822,tt7609436,10
168823,tt7609436,9
168824,tt7610008,11
168825,tt7610008,3
168826,tt7610418,3
168827,tt7610830,3
168828,tt7611096,3
168829,tt7611352,13
168830,tt7611352,9
168831,tt7611606,10
168832,tt7611606,3
168833,tt7611606,6
168834,tt7611880,10
168835,tt7611944,10
168836,tt7611944,20
168837,tt7612378,1
168838,tt7612378,10
168839,tt7612378,15
168840,tt7612554,11
168841,tt7612554,3
168842,tt7612842,3
168843,tt7613004,13
168844,tt7613004,9
168845,tt7613166,3
168846,tt7613166,5
168847,tt7613274,3
168848,tt7613776,10
168849,tt7614016,3
168850,tt7614016,0
168851,tt7614270,11
168852,tt7615052,16
168853,tt7615052,9
168854,tt7615436,11
168855,tt7615436,3
168856,tt7615958,10
168857,tt7615958,6
168858,tt7616584,11
168859,tt7616584,2
168860,tt7616754,11
168861,tt7616974,1
168862,tt7616974,10
168863,tt7616974,6
168864,tt7617316,2
168865,tt7617316,3
168866,tt7617724,3
168867,tt7617988,0
168868,tt7618328,10
168869,tt7618430,11
168870,tt7618430,7
168871,tt7618434,13
168872,tt7618582,10
168873,tt7618654,3
168874,tt7618654,9
168875,tt7619402,16
168876,tt7619600,2
168877,tt7619600,9
168878,tt7619844,16
168879,tt7619844,2
168880,tt7619844,3
168881,tt7619938,2
168882,tt7619938,3
168883,tt7620294,11
168884,tt7620608,9
168885,tt7620732,11
168886,tt7621064,10
168887,tt7621334,3
